Row Labels,Sum of Clciks,,
2CE269B0-8E1E-4982-9777-E7E0E7FEDBFA,1,1,TRUE
3557DF55-23B9-4354-B560-AB4957A337A4,1,1,TRUE
2356FC6D-EE2A-4EFB-8C64-A88D1AFEE024,1,1,TRUE
35664460-2A14-4B9E-A818-396043474710,1,1,TRUE
2D1C3E08-2D5D-4F21-AB15-7DD436EEADEE,1,1,TRUE
243E0274-5B8B-42D0-BF89-539B397331D3,1,1,TRUE
2D3A4699-A94A-4C6E-974B-01A180761543,1,1,TRUE
3597D775-87BC-45DE-91D1-D22D5F2F57AB,1,1,TRUE
2D428E00-FB7A-478E-BB91-9CA9968FAE6F,1,1,TRUE
246147D8-3193-413B-8D8A-AD2144BA5D33,1,1,TRUE
2D657E2B-C0AC-42BA-9E3D-0F9CB2165437,1,1,TRUE
35E0397E-E1B1-4273-80E3-B5E50B88DEBB,1,1,TRUE
2D8F0E06-9D2E-4513-9A74-37A67875B4A6,1,1,TRUE
35F54195-021F-4EA4-A0A4-E58498F04170,1,1,TRUE
2D96B7E4-A0D8-4B95-8B78-D89146DE06E0,1,1,TRUE
3628C029-DA16-4E50-B2A6-D82E8E97467B,1,1,TRUE
2D9EA419-CBCC-411F-B969-815D4DC5936B,1,1,TRUE
364E71BC-4B1C-4A95-95FD-908C635D8156,1,1,TRUE
2DCE1330-C65B-4412-9B20-75F7B8934A60,1,1,TRUE
365E4205-2DBA-48EC-BD4B-14AE3EED2CA3,1,1,TRUE
2DDC82F6-7829-46F2-B24D-271FE40E503C,1,1,TRUE
368B5349-66B4-4A69-92DF-12FC898A6CB7,1,1,TRUE
2DE06BCF-ECA6-43DA-A7BF-66BB4882D6BB,1,1,TRUE
21002E62-4F76-4E2C-B0BB-0F524EC30C43,1,1,TRUE
2DE4BDAD-CEB6-4CD3-BF52-64009A9B4126,1,1,TRUE
36D5F6F4-9A46-4AC8-9413-CB1CEC6F5C67,1,1,TRUE
235B86CC-344F-4B3C-BD97-617AAAFA7D38,1,1,TRUE
36E3736F-7C35-4D09-B5FD-3C6C4E05CBF6,1,1,TRUE
2DEF3A5E-7214-4630-93EB-A84A434343CC,1,1,TRUE
36ECC59A-978A-42D3-AFFC-84056B041E6B,1,1,TRUE
2367A215-C6FF-403B-971E-E7958B097F52,1,1,TRUE
2104725F-FADD-406A-B5B9-7486D0481B9E,1,1,TRUE
2E031AD4-B839-4896-8B8A-7E969C0A2BB5,1,1,TRUE
37233BD1-5C8F-4E63-8B36-FF8B685CF06D,1,1,TRUE
2E318EF5-94E0-4B8E-B1F2-BC3B2B9E5B1E,1,1,TRUE
374CAB1F-0887-41B7-A94C-B867C07125C3,1,1,TRUE
2E5454DC-CDAF-4885-850D-9D9AA215BB4F,1,1,TRUE
24D79900-307D-449D-A2E2-B2E502E92717,1,1,TRUE
22163793-F757-4861-A22B-2B047B20E0FE,1,1,TRUE
3779722D-0705-4ACF-9077-8FA436C5B93B,1,1,TRUE
2E599442-8188-4081-B0DB-A47D2C627EC2,1,1,TRUE
211CB5F4-6EA7-4E61-B384-2EFBC9F6B907,1,1,TRUE
207A24F7-DA3C-4EC1-B085-CCA94848BDA8,1,1,TRUE
37E9551A-F6D3-4964-8721-A5E31AABF5F1,1,1,TRUE
1FD812DA-9E7A-4E7C-A49F-0D2778DF1AE4,1,1,TRUE
3800EC7E-DD1F-4D36-9B3E-42C991E391C3,1,1,TRUE
2E6EE6AA-70F9-435B-8FF7-DFCC445E028F,1,1,TRUE
381279C6-3530-475D-AD33-90AA4F25C636,1,1,TRUE
2E765EF5-6F96-4781-8FD6-BE731829034E,1,1,TRUE
381AC06C-A1ED-4269-81EA-D7AEC0E4FBE4,1,1,TRUE
2E7FCA0F-4F4E-420F-9ED0-5D1D118495E6,1,1,TRUE
384A6D76-722F-4C22-9375-8DB98B6D0ABD,1,1,TRUE
2E895C7D-09C2-411F-96A9-8C5FBAD0E8D9,1,1,TRUE
385A7C61-0C49-4AA7-B5A4-85C757C160D9,1,1,TRUE
2E9B5BE0-390D-43B1-8C4C-826B747E29C1,1,1,TRUE
386024FA-0C0D-43C6-A953-72F3F5FFDEF8,1,1,TRUE
2EA13A62-2E29-4ECC-998B-1CF90D370269,1,1,TRUE
386DB3F1-BD6B-4EA1-B791-320BF3E5C775,1,1,TRUE
2EC2ACC0-C6A7-4E3F-8D24-06348A2B110D,1,1,TRUE
38EA3E44-52F3-40EC-9781-A6D91BCDC646,1,1,TRUE
2ED2EA63-8C6A-4562-96BC-00312A897D30,1,1,TRUE
213E81F6-902C-455E-9082-E56B26154CB2,1,1,TRUE
237E7A31-930F-4AAE-B308-D0CB61777C68,1,1,TRUE
3915E8BA-FC0A-46FD-AD78-B9BDD7F83E1A,1,1,TRUE
2EF1071E-E2AC-4E94-824A-DFBF50817EA5,1,1,TRUE
1F48AC22-A473-4073-8FB8-D0DC9E2756E1,1,1,TRUE
1F3BD9DE-3D71-4AB7-8BE1-7B1A9A25FB94,1,1,TRUE
393F0C82-85AC-4B90-B9BF-40522F330EEE,1,1,TRUE
2F0EA6DD-982F-4EE2-9FD5-1D5C662F63AD,1,1,TRUE
2146D0CA-9CDD-4C20-B144-D687C4F13F3D,1,1,TRUE
2F278C6F-8EA7-4E21-AC93-533ABC84BC30,1,1,TRUE
39AE2D8B-B3CB-47C9-B1F2-94DACE831D70,1,1,TRUE
2F6077E0-08A2-4088-A765-B356B588ACC8,1,1,TRUE
3A060A6B-5986-4316-AA19-B4F127985259,1,1,TRUE
2F724DDA-992C-401B-BADB-2ADBC34F36BD,1,1,TRUE
3A1AAC2E-1451-4CCB-AD0E-5CA5E04B6C41,1,1,TRUE
23A86979-3B1D-4A1C-BC83-7EF347561CDD,1,1,TRUE
3A43FEE1-0E7A-485D-91AB-C91F17F6D748,1,1,TRUE
2F934CD7-071F-480D-B46E-66433A8C5582,1,1,TRUE
3A64F17F-E844-43D3-9589-5E109F50C084,1,1,TRUE
2F9791AA-D4B8-44D4-83B9-E2C6E3F88CD2,1,1,TRUE
3A901E65-29E1-40B5-AC20-7433C5837F5F,1,1,TRUE
2F9BDFFC-84C2-4383-91DB-33226F38911F,1,1,TRUE
3A913E37-9B66-4153-A764-95783E3E2292,1,1,TRUE
2F9D810C-5ABA-41B6-83E8-D194021EDD49,1,1,TRUE
3AA7F57B-A6F9-4BFC-8538-16E682E0A9E4,1,1,TRUE
2FAB1FF5-ED23-4C0D-9281-50219C717AFA,1,1,TRUE
3AB3E24D-B5C3-4FD0-9582-C78A837EA7E7,1,1,TRUE
2FAC7B89-D9FE-4B6B-BB26-4FFE0CF042A5,1,1,TRUE
3B40E063-12D6-46D0-A642-1E6660F7EB5F,1,1,TRUE
2FBB381A-B242-4C95-8FD5-43657BA6A857,1,1,TRUE
3B5458D8-84EA-4800-BA90-A73AD48EB5C9,1,1,TRUE
2FC52787-54EF-47F9-ABEB-E89D87316520,1,1,TRUE
3B5991D4-3E57-4562-AB15-115B7281647C,1,1,TRUE
2FFC9ABE-91B9-4B48-8578-6175680CE60B,1,1,TRUE
25797BD3-2513-484A-A1F8-5E881CC44784,1,1,TRUE
3003AD67-EDD5-4B1E-B648-57F8873768CA,1,1,TRUE
3B7FC4DA-57BE-4208-A418-8E4B54B90DFD,1,1,TRUE
21D65CCF-4D54-4058-9EC1-68DDDBC6AFEF,1,1,TRUE
3B942A31-8CBF-41C3-B09F-F46CE651E2E8,1,1,TRUE
21E8B16D-6C41-4E87-9312-2EFDE2DDD2AA,1,1,TRUE
2186130E-144D-4637-91B8-87803CA70238,1,1,TRUE
40838CA3-7320-43A6-8C10-36BA0512A7F4,1,1,TRUE
3BEA577F-1271-4C43-A4C6-C98EFD6AB73D,1,1,TRUE
23A8AA5E-354E-46CA-B89E-BF383F4319CE,1,1,TRUE
3C0A886F-BE7B-47C6-90F3-13154292C637,1,1,TRUE
40BF7B73-D4E6-46E6-A635-9924A263F34B,1,1,TRUE
3C2DBE56-841F-462B-9C56-7F66958B007F,1,1,TRUE
40D7CCDB-3585-49CD-BE95-C394BB78AC79,1,1,TRUE
25ACC6A6-333E-450E-9E1A-90DBA026C9A5,1,1,TRUE
3080530D-2695-4768-94A5-6AEC4FF01DDB,1,1,TRUE
3CA904C8-C33B-4734-B189-5C249E0B47C2,1,1,TRUE
30C61808-9BE5-4265-B689-34F1DC3ACD6C,1,1,TRUE
3CBDF0DF-608D-449F-8F88-7400B398688E,1,1,TRUE
23B60F57-42F6-44CE-BB4E-50905A2140E4,1,1,TRUE
3D0383FD-9D8B-4D67-8AEF-3996D2EAEE95,1,1,TRUE
30CE890D-8D97-48A0-8975-690CD5842414,1,1,TRUE
3D321899-22C7-42CD-B044-AE91D66881C0,1,1,TRUE
30D2681B-6508-42B7-8314-315201FB582B,1,1,TRUE
1F96582B-93B1-4AE8-B522-763FF52FFCB7,1,1,TRUE
30D2BD61-ADF0-4C5E-BF6E-D09C6F987770,1,1,TRUE
3D763F03-215F-4993-A8EB-8DB1E93CCD1E,1,1,TRUE
30D7CFF7-129C-4972-B93C-3755AE6A97E8,1,1,TRUE
3D9F05DA-E1BC-4CD6-A552-6F00651702EA,1,1,TRUE
22313A88-7D8E-4827-9C90-187692D650C0,1,1,TRUE
21A6B6CF-3714-4485-9539-574603CD571D,1,1,TRUE
23FB030B-758C-46D3-B22E-2EB0EC9BD40F,1,1,TRUE
3DD3D56B-18F0-437D-ABD9-D4FD000DB4C6,1,1,TRUE
2099F89F-4445-45AE-9B6A-89BFC31FB048,1,1,TRUE
3E0740A7-8B0C-464E-B1B4-398F23B9EB8D,1,1,TRUE
30F9E1EC-4BF4-4DB1-86D9-752C3AF6A662,1,1,TRUE
3E3524EC-6BD3-43C8-A867-E5273283AA9D,1,1,TRUE
31058BAF-E1B6-4904-BFF2-E990F8B698EB,1,1,TRUE
3E3EC45F-FD7E-428F-AE0F-85615D6F62F9,1,1,TRUE
31186D96-0A74-4A9C-9B4E-569337A02A93,1,1,TRUE
3E4438EF-1C0C-4278-B5D9-D130D580AD75,1,1,TRUE
31191373-8F89-44AF-A12D-AE18DDBE9880,1,1,TRUE
3EAE5307-79C8-4DDA-9F1F-8510D75760DA,1,1,TRUE
31493CD3-9699-4496-B190-22DD0FE7AE91,1,1,TRUE
25FBEA00-D170-4DBF-9D40-C8C00C808EA6,1,1,TRUE
314AC8CA-0081-4944-A83A-76F53E8822BE,1,1,TRUE
21B498C3-41EA-40CF-ABDE-5D2B52EE60EE,1,1,TRUE
314B81E9-C15D-4648-8227-DCCC0B87164A,1,1,TRUE
3F28C065-4D3F-42F7-81C5-C616D457C7CF,1,1,TRUE
314CAA30-94CC-4ED2-AF61-DE8064139C98,1,1,TRUE
3F61F1A9-ED71-4FE6-B2BD-592AAFC4F8BD,1,1,TRUE
31544DD7-F2E3-4EB4-AF90-1375B72CA211,1,1,TRUE
3FAB28BE-0F66-4F05-8638-9742562A03B1,1,1,TRUE
315F1CFB-71A2-4ED6-9845-A4C098E1A0A1,1,1,TRUE
3FB4A7E8-CF92-494B-8A2F-45F5AF7446AC,1,1,TRUE
3168DD35-689D-4C86-868F-9A4060A8D691,1,1,TRUE
3FC914CC-70A3-4664-AC78-93431A1C89DB,1,1,TRUE
31792C4B-76A5-4855-B857-664F6D0D45C0,1,1,TRUE
21D2A023-992F-4132-8260-9F8563215437,1,1,TRUE
3196EB06-78CB-4182-85F1-51501253B3CA,1,1,TRUE
3FDB3062-2385-479A-8609-4A2F38B3DF7A,1,1,TRUE
319757A2-DBA7-4946-91B0-B670CF4FA291,1,1,TRUE
2622403A-E8C2-42C6-9327-9DA25C4EEDA8,1,1,TRUE
20A718A4-507D-40DA-AD1D-0865B57F16CE,1,1,TRUE
400B373E-ACA6-40D8-A318-F43FF9BF9D64,1,1,TRUE
31D5AEBF-EB7E-4390-9DC3-B4393DC4C0BF,1,1,TRUE
264241FE-6A9A-4A87-9838-FA6B7752781C,1,1,TRUE
31DC975D-B7CF-4728-9B49-929361EB9804,1,1,TRUE
3023AFE9-D2DF-47C6-A357-156642FB5EFD,1,1,TRUE
406AAE04-A2EC-4341-AFF3-142FB8FEEB13,1,1,TRUE
302B305D-8838-4DB9-86C9-798975F36D5D,1,1,TRUE
4087B93E-6F06-4F7A-8172-5DB2EF2709ED,1,1,TRUE
30313C7A-F528-4B31-A468-0E0C6906AC34,1,1,TRUE
40B2A07F-1962-4A36-9466-9F0AFCCEAF98,1,1,TRUE
303CAFDB-11BE-4487-B41B-DFDD3C7D01E2,1,1,TRUE
40C2ED6F-28AC-4C89-9250-64D167F04C7E,1,1,TRUE
305339B7-4DAD-4DF6-9C13-C17A2FB85DD6,1,1,TRUE
21FB7FD4-7220-4DC8-8E4C-F4F75E2ECD36,1,1,TRUE
30611D53-17E9-4ACF-BB5C-0404D8BF41B9,1,1,TRUE
159B73A7-39C1-48BA-A757-FC260AA10F70,1,1,TRUE
1DA88309-B8F8-4659-B563-BFE296B32027,1,1,TRUE
19EDAB95-08AA-4DA5-BC6B-740318DD260D,1,1,TRUE
0613E5F3-800D-4F9C-B83A-EAC549F2A038,1,1,TRUE
13B16B70-9DA6-4E51-AC31-3B960C0802BE,1,1,TRUE
061EE03B-6190-4185-A25B-D47C5888DD61,1,1,TRUE
180908EA-F736-41C4-810F-1FD0847680C8,1,1,TRUE
0639274A-5A4C-4C85-8729-4299103ED090,1,1,TRUE
1B952C62-4DAD-42F8-B8CA-591CC2295C03,1,1,TRUE
06428120-9807-4C29-B738-E1352C97BF11,1,1,TRUE
12D16FD5-FDE6-4FAE-9DA0-7434A58B3027,1,1,TRUE
0643BB5D-F108-4BC5-83E6-82AED5767BD3,1,1,TRUE
14769C2E-A54D-4BD5-ADE0-559A92534ABF,1,1,TRUE
06541B2D-A3C2-4A61-95AD-F8EC7AA861C3,1,1,TRUE
16770BA3-615F-4BCE-A219-2EB998E50397,1,1,TRUE
069A99AD-E214-4A58-BAF2-9067035C13B0,1,1,TRUE
18F9057C-4B47-472C-9EEA-D4BFBC58145E,1,1,TRUE
069B4B54-E624-4CEA-879A-3E010F436BBB,1,1,TRUE
1AE48617-B270-4F70-BFE1-50482E53A268,1,1,TRUE
06A2D886-EA39-44EF-86B6-C24D4F02863D,1,1,TRUE
1C85E53E-D8D7-454A-850A-B5813DDE459A,1,1,TRUE
06A50390-A193-4EF6-82D8-2E074DA6350E,1,1,TRUE
1E80C01B-57F4-405E-812B-1FE9AABB4494,1,1,TRUE
017849F2-8046-49E1-B00C-BD8273260C81,1,1,TRUE
03E55D77-C711-4350-B4FD-5D809194FB04,1,1,TRUE
0179943E-6DF5-4C14-A179-D1985672A3B3,1,1,TRUE
140320F4-1F50-417F-B865-744B78E56099,1,1,TRUE
06CDD353-6314-42CE-AA0B-4E6239443171,1,1,TRUE
14ECD33A-CE42-4741-BF2F-3B0D611607BD,1,1,TRUE
06D37D5A-4CDB-4B05-9A7A-DAC1655DE6D1,1,1,TRUE
15BEC0F8-5CE8-4F5F-8DA0-A5300B432A23,1,1,TRUE
06EE6175-B226-4421-984A-4004F6B1D03A,1,1,TRUE
17816D87-954D-4E81-8BFC-B27027EE54F7,1,1,TRUE
06EFE481-3612-47C1-B302-4EAFBC50BBC0,1,1,TRUE
1863047F-A1C6-49EA-9FA5-67163C1D61FE,1,1,TRUE
070B238D-1B1B-4F0C-A703-C0CE0C7C9075,1,1,TRUE
04A6C464-B515-4AFC-AF3A-9BE3DF6CB9A7,1,1,TRUE
07113767-FFA1-4EAC-B595-77873EC526FF,1,1,TRUE
1A83F0E8-DD57-41CB-95C6-1F24CAA6C2AE,1,1,TRUE
0736CA2D-E489-4006-B9F1-AAED158D180E,1,1,TRUE
1B44D178-2205-4697-AC8B-DC23AEC6A539,1,1,TRUE
073F4B07-6B86-4036-AC9D-125E5DB77248,1,1,TRUE
1C0D4CC8-B7FA-4F3A-8D8D-FA723102F3EA,1,1,TRUE
074EB910-F215-4494-8371-B67836F66A0A,1,1,TRUE
1D1B0E01-5D09-4FB6-BC54-7579D6494813,1,1,TRUE
0761FD47-01CD-4683-800E-0C80FEBA9190,1,1,TRUE
015BD591-AF69-4EAC-A112-375C60226077,1,1,TRUE
076E2616-AAEF-40E4-869A-8F3514F122A3,1,1,TRUE
127C7B69-D127-42D8-94D6-F89DF2CC9264,1,1,TRUE
07755AB6-A0F3-428B-BAC9-A31DF508EA86,1,1,TRUE
0064AEFF-3FBF-430E-A03B-0DA2FDAB9A64,1,1,TRUE
017A0831-93CD-4184-A6C4-D72D658C07C4,1,1,TRUE
03E771DF-22E4-4103-BFB0-3DF910E9A078,1,1,TRUE
07833B44-D45F-4F22-B3F9-AE3BF65BC5CF,1,1,TRUE
13B7EA4F-B913-477A-BDE5-43034901BAC1,1,1,TRUE
0787A204-6248-4E2A-9F31-7F66BD4823B9,1,1,TRUE
144E3007-29CA-49CD-AF1E-9444483CB729,1,1,TRUE
0798E20D-4492-477C-BD13-926BC279F182,1,1,TRUE
14B121B6-9162-43A7-8194-09738918DD49,1,1,TRUE
07B4F316-298A-476B-9B7D-9163C07FDAD4,1,1,TRUE
1576ACC5-D4F7-46D5-AEC2-A14F6F438F83,1,1,TRUE
01A79B88-34B6-4ACB-8D09-660698222A69,1,1,TRUE
04491C1C-84AB-45BF-9AA9-7924B4C5B85B,1,1,TRUE
07C1637B-F183-485E-B23D-B1969AE4CEA5,1,1,TRUE
16377B80-0FAA-4C6E-990A-13538C6E26B7,1,1,TRUE
07C2F086-83C6-42A6-9995-A3A5D9F3960C,1,1,TRUE
171331FD-16B5-4DE3-A1B5-A5E99157A9C9,1,1,TRUE
07E6FC54-A782-4B1E-B189-46FA74C295D2,1,1,TRUE
17BEE08F-E767-4B01-93F8-676D480DFBA1,1,1,TRUE
01A86ED3-F24F-4FC4-9D71-2487499FB682,1,1,TRUE
183F5159-3A64-44B1-9131-98A667EF10AA,1,1,TRUE
080047E3-2938-4B9A-8B9E-188FAAC954F1,1,1,TRUE
18D1E328-BB16-42FB-80E7-659FE00C9191,1,1,TRUE
0849D51B-8CDA-4D85-8ECF-5D2D9A5D1D67,1,1,TRUE
1926675B-F740-4BF1-AD2D-3861F5F8F31B,1,1,TRUE
002BA8AD-D8ED-464D-8FD2-3B980AAAB280,1,1,TRUE
1995949D-579B-4453-B8B1-23F45054A3DD,1,1,TRUE
003B24B2-10C3-4325-9131-C9527E787595,1,1,TRUE
1A3FB137-EB4E-4655-BE62-3AEFFC6F9B5A,1,1,TRUE
01B1E5ED-C2AE-4E6D-AC20-12E4099CD997,1,1,TRUE
1AC9827A-47CA-4E11-BA2B-5E5FE89C300C,1,1,TRUE
08735AE1-F432-4A26-BA99-F9665354247B,1,1,TRUE
1B02C5C4-B65B-4ACA-93E3-BC0737151DCE,1,1,TRUE
0874CA5B-64C2-41D4-A273-3BD30D8A8E75,1,1,TRUE
00A74ADE-2582-41A1-AC4A-F86B37D4AB14,1,1,TRUE
087FE4A3-24BF-48CB-AAA4-FA02C32A9DC9,1,1,TRUE
050D4C9F-8010-4845-9BDB-1E9FB36911BF,1,1,TRUE
01BB3A72-22BE-439F-842B-7B73D4DB71AB,1,1,TRUE
0543413F-C22B-4C48-BBED-BFBA6110F8DE,1,1,TRUE
08A4C8CE-B99B-479D-BDD8-D57DCAD4A362,1,1,TRUE
0121C16C-58F0-4A36-80E7-D93E410B2DAF,1,1,TRUE
08ACF673-EB42-4E14-B00E-C0B1D9E0E0C3,1,1,TRUE
056D568C-8C1A-4D1D-9ABC-F63E135DDD4C,1,1,TRUE
08B46C17-0BB3-426B-A359-76EE69AC4E7A,1,1,TRUE
1DC43468-D4E7-4F3A-99C6-01D4CEA6C726,1,1,TRUE
01CF0D3D-299C-4AA3-A09A-0C8977828C7E,1,1,TRUE
1E4DCCFA-831F-45F4-B481-947517E5A360,1,1,TRUE
08CDF39F-0CA5-4A09-A4A6-AA8D98FA02B7,1,1,TRUE
05F66F6E-39A7-432B-A686-1794ECE9A360,1,1,TRUE
08E9D03A-2A90-4593-942E-D3D350E3767B,1,1,TRUE
129435FE-D01A-466F-8F8B-4D72BAECDB9B,1,1,TRUE
09096417-9E3C-4572-9823-D8085C76419B,1,1,TRUE
03DDF9AC-A906-4F5B-ABE2-B93E9457A821,1,1,TRUE
090EBE73-BA35-425C-AECB-F4FD00D38CBA,1,1,TRUE
1355CC0E-66AE-47B6-A418-A6DAC2AF39A6,1,1,TRUE
091882E3-A06A-4241-AC78-F49D66854F8A,1,1,TRUE
139290B5-C46B-48DA-BB78-56B7FEB9A069,1,1,TRUE
0919DD6A-6B96-41B3-B3CF-19B14C7A761F,1,1,TRUE
13A59E14-D10B-4E7C-A4E6-423E414DE41E,1,1,TRUE
091D9B55-3A89-4FD0-B097-4AD86A976C81,1,1,TRUE
13B5B7A2-6A6C-4809-BEC5-2CB997B9932C,1,1,TRUE
094FB810-5D74-453D-9B72-91DCDADC598F,1,1,TRUE
03EBB52A-0492-4A5E-AF74-BCB0C798EB8F,1,1,TRUE
0955D519-3C4A-4F59-A795-4A3026DB5720,1,1,TRUE
142C8D26-87F3-4AAB-BD39-68E7ED986679,1,1,TRUE
095EFE57-3D2C-4A8E-A0FD-BC02E7BD4326,1,1,TRUE
146C392C-A9E1-484E-8435-A5B3F1B3822D,1,1,TRUE
0978F470-779A-4B85-98B5-637D8DEAA2E0,1,1,TRUE
149CDEE4-9EC3-4CEB-B71E-0D4C5A0A6283,1,1,TRUE
099206FC-06F5-4782-9FCD-CD32ECC627A5,1,1,TRUE
14D70595-88ED-4C98-B8F4-D82822169CA4,1,1,TRUE
09A32F03-EA09-4F37-9E06-9188CF313C53,1,1,TRUE
15118BDF-EF2F-4A31-8F42-FF97D72EF3FF,1,1,TRUE
09D9B992-CC55-4A57-9DB1-A4FAE329EDD2,1,1,TRUE
04412B9A-6DFD-48B5-B859-1EE9BFAE6420,1,1,TRUE
01DF098C-66B1-42D6-948F-1F0B710F4FEA,1,1,TRUE
15AB548A-83BC-4988-90E5-6E9DC93FB1D0,1,1,TRUE
01E59E9D-17D1-45E5-A0C7-BB03957A5AD2,1,1,TRUE
15B64920-F1C5-44B0-8347-AAC60B861F3A,1,1,TRUE
0A118CB6-4F47-4A44-86ED-F25F248B398F,1,1,TRUE
15F45C9E-DE98-43F8-B2FF-30700005C3EB,1,1,TRUE
0A1F175C-9C99-432D-B00F-870ABA934210,1,1,TRUE
16518871-E757-4402-872A-3FD491AD7C3D,1,1,TRUE
0049FC92-0859-4DC1-AC29-8B68868304FA,1,1,TRUE
01177C63-DED7-4321-8DB4-B3D133BF0309,1,1,TRUE
0A24D03A-7A6F-41B3-9243-77B9F2908372,1,1,TRUE
1771ED27-09D3-4D90-9901-DF779C5C59D4,1,1,TRUE
0A28682E-C502-439F-80D7-8E08B1372D81,1,1,TRUE
17A50A54-F76A-4654-8235-E0EFCE03CA6B,1,1,TRUE
0A359282-DFB3-41C1-AE69-8BCB9ACB0637,1,1,TRUE
04809C81-A931-4C03-9169-66B29A6B6015,1,1,TRUE
0A3A54F4-9975-4684-88A7-3A44625F3A95,1,1,TRUE
1812D022-24B7-4864-A782-9384DF794026,1,1,TRUE
01FA5FC4-283F-44CF-8837-E30481E30C0A,1,1,TRUE
18552CC1-717E-4917-828D-25C75E3C0628,1,1,TRUE
0A439100-C4E6-47C1-B300-A29D3F098B6B,1,1,TRUE
188FE230-F5E7-4021-ABFD-A84AFAC2551E,1,1,TRUE
0A50F33C-C6E3-4DDA-8833-01E304D50185,1,1,TRUE
18D9AC68-1EDE-4BAF-AB47-5F9DA339608A,1,1,TRUE
0A55B909-B383-48EE-9ADD-75F4A9635081,1,1,TRUE
191951BA-8A6E-43B6-9731-4AD188EDDA20,1,1,TRUE
010C8662-6A89-4A5B-81C3-9653E666543A,1,1,TRUE
194BF2F7-96F5-4D24-8AE6-6DE5F79CEDE0,1,1,TRUE
0A77936C-CE05-4EB0-94AF-F961C68981DD,1,1,TRUE
196BEF81-270E-4486-9525-60D33AF28A0D,1,1,TRUE
0A85B2EC-6A4E-43C6-B3C1-67581B8C00EF,1,1,TRUE
19B5A11E-B8B1-4EEA-9644-FF68E4AE0436,1,1,TRUE
0A8D649F-A240-432A-AD6C-16F49292BA9E,1,1,TRUE
1A22188F-3D9A-41C7-AC85-0D3C23C907C5,1,1,TRUE
0AAE3636-7A85-4EFB-9FAB-1E036F2E0883,1,1,TRUE
1A682FC1-D179-49C6-A471-8DA521E24281,1,1,TRUE
0AB675CA-FD5A-4C27-8254-4A48E4075BE8,1,1,TRUE
1ABB0953-627A-488B-98B7-3CC23720FE36,1,1,TRUE
0ACDAFE4-CFA5-416D-9D67-ADF75FFD2782,1,1,TRUE
1AD65084-4E18-4CB0-856A-7CFC4237B3AF,1,1,TRUE
023A5A37-190B-4974-A9F0-EE7618A33C82,1,1,TRUE
1AF7C01C-BA79-44C3-A436-63198D7332FD,1,1,TRUE
0B0C587E-A94A-486C-9E44-B700E03155FE,1,1,TRUE
1B288300-3132-4361-95A4-6F2AED3366F1,1,1,TRUE
0B0D9A06-D690-49C4-9FC2-33C2B0B1A431,1,1,TRUE
1B4E4C74-ED74-49EF-B8A1-372F1B47A804,1,1,TRUE
024BC13E-CA25-4A9E-B0D5-F0CA4D1FE9DC,1,1,TRUE
1B795DEF-C1C0-45A3-AC4D-E2F4070B4210,1,1,TRUE
0B2BC1DB-77A5-4CD1-9713-B85FC4827B78,1,1,TRUE
1B9FADC3-8084-4934-8113-8051D647A8E2,1,1,TRUE
0B2D033D-CF0F-4F9C-BB2A-50B177567552,1,1,TRUE
051DA9FE-9E93-486F-9C38-DBC4862982AC,1,1,TRUE
0B4C7D96-8B0E-4B7F-A1B2-E99BDE3B721D,1,1,TRUE
1C20DFDA-6D68-4127-A37D-A29F3894BE2C,1,1,TRUE
0B4E8A49-E073-46A0-8CE1-610E72C31FBC,1,1,TRUE
1C4938C3-6A13-4EF0-A57E-9FB5D10638A8,1,1,TRUE
025BCFBA-99F1-4DA4-A994-027D834AE16B,1,1,TRUE
1CCD3B8E-90F3-4F24-BCB9-E3D5267359AC,1,1,TRUE
0270A2C2-B2EF-4348-BF5D-E057380C81AC,1,1,TRUE
1D06946B-CF5A-4DAB-B0D2-F87D0804F4A6,1,1,TRUE
0B997D19-5234-466C-933B-A1B9E2576CAC,1,1,TRUE
1D6064D2-A8EA-4AA1-B764-0E55B4C2F70B,1,1,TRUE
0BAD98F1-EDC9-497D-B4EC-35C95A235C7C,1,1,TRUE
01504E9F-90A8-4ED6-AC97-09AF9FF423DD,1,1,TRUE
0BBF5010-2018-4C75-973E-439E6F43EFA0,1,1,TRUE
1DAA9561-407B-4EE8-B06B-650EC4ABEF2E,1,1,TRUE
00121FD8-17D8-40BF-8EBF-DA7BD2107C39,1,1,TRUE
1DCD92B9-DB86-4141-95B7-52E769B8D03F,1,1,TRUE
0BCC79AA-A031-4F3E-9362-8FB0EE086093,1,1,TRUE
1E0AE5E3-13B9-411A-8582-EF12744D6520,1,1,TRUE
0BD91DEA-3CB5-418D-AFCC-2628192D7AF6,1,1,TRUE
00DBD1BC-AD90-414E-8481-F3084D9ECD92,1,1,TRUE
02A02C0C-A2C4-461D-93ED-B18949BF95BD,1,1,TRUE
1E92D46A-D6C9-4FF1-A9C2-E25E96599294,1,1,TRUE
0BEE919A-627C-49A1-91DC-9CECAC79A022,1,1,TRUE
1F0C88E0-8036-4503-8BFF-6B52F2F2AA9D,1,1,TRUE
02E4A722-4247-4A3B-B3E2-514104C31C67,1,1,TRUE
1291189A-D0A9-451B-A8E1-66F76FE49D07,1,1,TRUE
02E72042-7A5C-402B-BAAD-B5420089EE4E,1,1,TRUE
12A01E06-D30B-4084-ABE1-661766BED268,1,1,TRUE
0BFFD42E-9259-468E-A972-5F986544835D,1,1,TRUE
